E,E_bind,Econtact,Egrav,Ekin,Erot,Ethree,Etrap,G_C,L,Lz,N,Nminus,Nnet,Nplus,Nv,Omega,R50,R90,R99,R_1pct,R_perp_rms,R_z_rms,beta2,beta3,converged,dimension,iters,kernel,label,min_resid,mu,nseeds,oblateness,peak,resid_rel,rrms,s,seed,stop_reason,tf_R90,tf_R99,tf_converged,tf_kind,tf_mu,tf_rho0,virial,virial_rel,w_LLL,walltime
5.46245824574911,nan,2.606787790291424,0.0,0.12486382691702307,-0.0,0.0,2.730806628540663,0,10,1.1995399956022676e-10,256,0,0,0,0,0.0,2.1608311210370337,3.360283463502649,4.090199788047735,4.296875,nan,nan,200,0,True,2D,79,none,2D_harmonic_repulsive,9.527237235348847e-05,8.069246036040534,1,nan,0.040030441268509465,9.527237235348847e-05,2.337009468761589,2,tf,converged,3.2970231009389366,3.786444005016448,True,repulsive_parabola,7.978901550537733,nan,0.0016899773355687486,0.00030938036677605554,0.43582162482727654,0.26449036598205566
3.3643868028166324,nan,1.2340967330854868,0.0,5.098533155000902,-9.300921840364342,0.0,6.332678755094586,0,12,10.334357600404825,384,0,19,19,19,0.9,3.283863975711918,5.035593014729349,5.80534556249484,6.1875,nan,nan,200,0,True,2D,5756,none,2D_rotating_lattice,9.519462597428605e-05,4.598483535902119,3,nan,0.02064572749135244,9.519462597428605e-05,3.5588421586506436,2,triangular,converged,5.003514389906359,5.739800736959428,True,repulsive_parabola,3.4778958991608047,nan,-9.773401639590062e-05,7.716670722313647e-06,0.96309380418523,27.265403747558594
-0.13760017051191298,-1.137600170511913,1.159192071052408,-2.314053633080368,4.550503866796928,-8.085933628783362,0.0,4.552691153502481,10,10,8.085933628783362,384,0,12,12,12,1.0,2.3504429560703493,3.8365283866493756,4.614545132282882,4.84375,nan,nan,100,0,True,2D,4042,newton,2D_gravitylike_droplet,9.999264266602038e-05,-1.292461732539873,1,nan,0.045041590295509984,9.999264266602038e-05,3.017512602625706,2,tf,converged,3.4626604455398247,4.089453852595077,True,nonlocal_compressed,-2.531564551144154,nan,-4.406438665771617e-05,3.5037247519572465e-06,0.9981277066227181,42.39731287956238
-38.875569894166695,-39.875569894166695,-82.23407444173296,0.0,4.151810172133202,-3.3755068660701854e-08,39.09628840718643,0.11040600200170451,0,6,3.3755068660701854e-08,384,0,0,0,0,1.0,0.4506663060999299,0.6441999173801066,0.7832082640747177,0.84375,nan,nan,-250,250,True,2D,592,none,2D_cubicquintic_flattop,9.991586048908197e-05,-42.91706752152679,1,nan,0.7798323420495304,9.991586048908197e-05,0.46990637791309986,2,tf,converged,0.6163463413536256,0.6442352540027595,True,local_flattop,-46.875,0.75,-0.0001869144572026471,1.4882603626471935e-06,0.48060176037204005,3.38256573677063
8.268240152508241,nan,5.197200179934529,0.0,0.3149598641478609,0.0,0.0,2.7560801084258513,0,8,-4.7681788293127175e-12,256,0,0,0,0,0.0,1.5737097781638834,2.3200889077949087,2.7500000095721746,2.9375,nan,nan,200,0,True,2D,424,none,2D_quartic_trap,9.395573667852896e-05,13.465440332442771,1,nan,0.06729935908686946,9.395573667852903e-05,1.6565932008710034,4,tf,converged,2.299796186621762,2.576941016011038,True,repulsive_parabola,13.161524798948918,nan,-3.4553862526820467e-07,4.179107269439708e-08,0.6961052669323974,1.653442621231079
-3.442678148674357,nan,2.549463086335227,-7.535408921257222,0.7415765054727276,-0.0,0.0,0.8016911807749106,20,8,1.2188979978852034e-12,128,0,0,0,0,0.0,1.179247555989898,1.7677667995375113,2.250000397314373,2.125,1.0338866349922198,0.7310682509412413,100,0,True,3D,495,newton,3D_newton_bosonstar,9.85466480799915e-05,-8.428623983596353,1,0.9999999995074306,0.11386477765637322,9.854664807999145e-05,1.266247354014934,2,tf,converged,1.5512092057488511,1.7410485346480231,True,nonlocal_compressed,-9.327542470145616,nan,-0.007249012855907289,0.0006234026290333779,nan,109.49350786209106
1.3277909556752676,nan,0.7232990120476088,-1.1848635394400495,1.5813113162714503,-1.8661547354756554,0.0,2.074198902271913,5,10,2.073505261639617,128,0,3,3,3,0.9,1.944607267943587,2.786550808124897,3.427692516972905,3.28125,1.841144635354516,0.8709674139995787,100,0,True,3D,2101,newton,3D_rotating_oblate,9.822897561021201e-05,0.8662264282828267,3,1.4947583983951909,0.034446469592368516,9.822897561021201e-05,2.036761597375556,2,triangular,converged,2.7153354995285572,3.2021721143623747,True,nonlocal_compressed,-0.34653798614243814,nan,-0.0007416752981490582,0.00013330677931745486,nan,451.35394287109375
2.3502873718207464,nan,2.252107873184157,-1.6864703760619888,0.18794694015874217,0.0,0.0,1.5967029345398356,5,10,-1.1744414405150148e-10,256,0,0,0,0,0.0,1.6256763352450003,2.5969948480238982,3.2635314807290987,3.515625,nan,nan,100,0,True,quasi2D,57,newton,quasi2D_newton,9.852097874166001e-05,2.9159248689429145,1,nan,0.07231092517791868,9.852097874166001e-05,1.7870103158850739,2,tf,converged,2.4926650208662213,2.8747452332772028,True,nonlocal_compressed,2.7672299759021044,nan,0.00023338154413843348,4.0777955916524904e-05,0.6675624881937273,0.26744914054870605
